trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
2++平日+8,12:36:00,12:36:00,16_1,5,,0,0,1
2++平日+8,12:37:00,12:37:00,22_1,6,,0,0,1
2++平日+8,12:38:00,12:38:00,23_1,7,,0,0,1
2++平日+8,12:41:00,12:41:00,24_1,8,,0,0,1
2++平日+8,12:42:00,12:42:00,25_1,9,,0,0,1
2++平日+8,12:43:00,12:43:00,26_1,10,,0,0,1
2++平日+8,12:45:00,12:45:00,27_1,11,,0,0,1
2++平日+8,12:46:00,12:46:00,28_0,12,,0,0,1
2++平日+8,12:57:00,12:57:00,2_0,13,,1,0,1
2++平日+9,13:04:00,13:04:00,2_0,1,,0,1,1
2++平日+9,13:05:00,13:05:00,28_0,2,,0,0,1
2++平日+9,13:07:00,13:07:00,27_2,3,,0,0,1
2++平日+9,13:13:00,13:13:00,17_1,4,,0,0,1
2++平日+9,13:14:00,13:14:00,16_1,5,,0,0,1
2++平日+9,13:15:00,13:15:00,22_1,6,,0,0,1
2++平日+9,13:16:00,13:16:00,23_1,7,,0,0,1
2++平日+9,13:19:00,13:19:00,24_1,8,,0,0,1
2++平日+9,13:20:00,13:20:00,25_1,9,,0,0,1
2++平日+9,13:21:00,13:21:00,26_1,10,,0,0,1
2++平日+9,13:23:00,13:23:00,27_1,11,,0,0,1
2++平日+9,13:24:00,13:24:00,28_0,12,,0,0,1
2++平日+9,13:35:00,13:35:00,2_0,13,,1,0,1
2++平日+10,13:43:00,13:43:00,2_0,1,,0,1,1
2++平日+10,13:44:00,13:44:00,28_0,2,,0,0,1
2++平日+10,13:46:00,13:46:00,27_2,3,,0,0,1
2++平日+10,13:52:00,13:52:00,17_1,4,,0,0,1
2++平日+10,13:53:00,13:53:00,16_1,5,,0,0,1
2++平日+10,13:54:00,13:54:00,22_1,6,,0,0,1
2++平日+10,13:55:00,13:55:00,23_1,7,,0,0,1
2++平日+10,13:58:00,13:58:00,24_1,8,,0,0,1
2++平日+10,13:59:00,13:59:00,25_1,9,,0,0,1
2++平日+10,14:00:00,14:00:00,26_1,10,,0,0,1
2++平日+10,14:02:00,14:02:00,27_1,11,,0,0,1
2++平日+10,14:03:00,14:03:00,28_0,12,,0,0,1
2++平日+10,14:14:00,14:14:00,2_0,13,,1,0,1
2++平日+11,14:18:00,14:18:00,2_0,1,,0,1,1
2++平日+11,14:19:00,14:19:00,28_0,2,,0,0,1
2++平日+11,14:21:00,14:21:00,27_2,3,,0,0,1
2++平日+11,14:27:00,14:27:00,17_1,4,,0,0,1
2++平日+11,14:28:00,14:28:00,16_1,5,,0,0,1
2++平日+11,14:29:00,14:29:00,22_1,6,,0,0,1
2++平日+11,14:30:00,14:30:00,23_1,7,,0,0,1
2++平日+11,14:33:00,14:33:00,24_1,8,,0,0,1
2++平日+11,14:34:00,14:34:00,25_1,9,,0,0,1
2++平日+11,14:35:00,14:35:00,26_1,10,,0,0,1
2++平日+11,14:37:00,14:37:00,27_1,11,,0,0,1
2++平日+11,14:38:00,14:38:00,28_0,12,,0,0,1
2++平日+11,14:49:00,14:49:00,2_0,13,,1,0,1
2++平日+12,14:56:00,14:56:00,2_0,1,,0,1,1
2++平日+12,14:57:00,14:57:00,28_0,2,,0,0,1
2++平日+12,14:59:00,14:59:00,27_2,3,,0,0,1
2++平日+12,15:05:00,15:05:00,17_1,4,,0,0,1
2++平日+12,15:06:00,15:06:00,16_1,5,,0,0,1
2++平日+12,15:07:00,15:07:00,22_1,6,,0,0,1
2++平日+12,15:08:00,15:08:00,23_1,7,,0,0,1
2++平日+12,15:11:00,15:11:00,24_1,8,,0,0,1
2++平日+12,15:12:00,15:12:00,25_1,9,,0,0,1
2++平日+12,15:13:00,15:13:00,26_1,10,,0,0,1
2++平日+12,15:15:00,15:15:00,27_1,11,,0,0,1
2++平日+12,15:16:00,15:16:00,28_0,12,,0,0,1
2++平日+12,15:27:00,15:27:00,2_0,13,,1,0,1
2++平日+13,15:33:00,15:33:00,2_0,1,,0,1,1
2++平日+13,15:34:00,15:34:00,28_0,2,,0,0,1
2++平日+13,15:36:00,15:36:00,27_2,3,,0,0,1
2++平日+13,15:42:00,15:42:00,17_1,4,,0,0,1
2++平日+13,15:43:00,15:43:00,16_1,5,,0,0,1
2++平日+13,15:44:00,15:44:00,22_1,6,,0,0,1
2++平日+13,15:45:00,15:45:00,23_1,7,,0,0,1
2++平日+13,15:48:00,15:48:00,24_1,8,,0,0,1
2++平日+13,15:49:00,15:49:00,25_1,9,,0,0,1
2++平日+13,15:50:00,15:50:00,26_1,10,,0,0,1
2++平日+13,15:52:00,15:52:00,27_1,11,,0,0,1
2++平日+13,15:53:00,15:53:00,28_0,12,,0,0,1
2++平日+13,16:04:00,16:04:00,2_0,13,,1,0,1
2++土休日+1,8:26:00,8:26:00,2_0,1,,0,1,1
2++土休日+1,8:28:00,8:28:00,27_2,3,,0,0,1
2++土休日+1,8:34:00,8:34:00,17_1,4,,0,0,1
2++土休日+1,8:35:00,8:35:00,16_1,5,,0,0,1
2++土休日+1,8:36:00,8:36:00,22_1,6,,0,0,1
2++土休日+1,8:37:00,8:37:00,23_1,7,,0,0,1
2++土休日+1,8:40:00,8:40:00,24_1,8,,0,0,1
2++土休日+1,8:41:00,8:41:00,25_1,9,,0,0,1
2++土休日+1,8:42:00,8:42:00,26_1,10,,0,0,1
2++土休日+1,8:44:00,8:44:00,27_1,11,,0,0,1
2++土休日+1,8:55:00,8:55:00,2_0,13,,1,0,1
2++土休日+2,9:06:00,9:06:00,2_0,1,,0,1,1
2++土休日+2,9:08:00,9:08:00,27_2,3,,0,0,1
2++土休日+2,9:14:00,9:14:00,17_1,4,,0,0,1
2++土休日+2,9:15:00,9:15:00,16_1,5,,0,0,1
2++土休日+2,9:16:00,9:16:00,22_1,6,,0,0,1
2++土休日+2,9:17:00,9:17:00,23_1,7,,0,0,1
2++土休日+2,9:20:00,9:20:00,24_1,8,,0,0,1
2++土休日+2,9:21:00,9:21:00,25_1,9,,0,0,1
2++土休日+2,9:22:00,9:22:00,26_1,10,,0,0,1
2++土休日+2,9:24:00,9:24:00,27_1,11,,0,0,1
2++土休日+2,9:35:00,9:35:00,2_0,13,,1,0,1
2++土休日+3,9:41:00,9:41:00,2_0,1,,0,1,1
2++土休日+3,9:43:00,9:43:00,27_2,3,,0,0,1
2++土休日+3,9:49:00,9:49:00,17_1,4,,0,0,1
2++土休日+3,9:50:00,9:50:00,16_1,5,,0,0,1
2++土休日+3,9:51:00,9:51:00,22_1,6,,0,0,1
2++土休日+3,9:52:00,9:52:00,23_1,7,,0,0,1
2++土休日+3,9:55:00,9:55:00,24_1,8,,0,0,1
2++土休日+3,9:56:00,9:56:00,25_1,9,,0,0,1
2++土休日+3,9:57:00,9:57:00,26_1,10,,0,0,1
2++土休日+3,9:59:00,9:59:00,27_1,11,,0,0,1
2++土休日+3,10:10:00,10:10:00,2_0,13,,1,0,1
2++土休日+4,10:18:00,10:18:00,2_0,1,,0,1,1
2++土休日+4,10:19:00,10:19:00,28_0,2,,0,0,1
2++土休日+4,10:21:00,10:21:00,27_2,3,,0,0,1
2++土休日+4,10:27:00,10:27:00,17_1,4,,0,0,1
2++土休日+4,10:28:00,10:28:00,16_1,5,,0,0,1
2++土休日+4,10:29:00,10:29:00,22_1,6,,0,0,1
2++土休日+4,10:30:00,10:30:00,23_1,7,,0,0,1
2++土休日+4,10:33:00,10:33:00,24_1,8,,0,0,1
2++土休日+4,10:34:00,10:34:00,25_1,9,,0,0,1
2++土休日+4,10:35:00,10:35:00,26_1,10,,0,0,1
2++土休日+4,10:37:00,10:37:00,27_1,11,,0,0,1
2++土休日+4,10:38:00,10:38:00,28_0,12,,0,0,1
2++土休日+4,10:49:00,10:49:00,2_0,13,,1,0,1
2++土休日+5,10:58:00,10:58:00,2_0,1,,0,1,1
2++土休日+5,10:59:00,10:59:00,28_0,2,,0,0,1
2++土休日+5,11:01:00,11:01:00,27_2,3,,0,0,1
2++土休日+5,11:07:00,11:07:00,17_1,4,,0,0,1
2++土休日+5,11:08:00,11:08:00,16_1,5,,0,0,1
2++土休日+5,11:09:00,11:09:00,22_1,6,,0,0,1
2++土休日+5,11:10:00,11:10:00,23_1,7,,0,0,1
2++土休日+5,11:13:00,11:13:00,24_1,8,,0,0,1
2++土休日+5,11:14:00,11:14:00,25_1,9,,0,0,1
2++土休日+5,11:15:00,11:15:00,26_1,10,,0,0,1
2++土休日+5,11:17:00,11:17:00,27_1,11,,0,0,1
2++土休日+5,11:18:00,11:18:00,28_0,12,,0,0,1
2++土休日+5,11:29:00,11:29:00,2_0,13,,1,0,1
2++土休日+6,11:36:00,11:36:00,2_0,1,,0,1,1
2++土休日+6,11:37:00,11:37:00,28_0,2,,0,0,1
2++土休日+6,11:39:00,11:39:00,27_2,3,,0,0,1
2++土休日+6,11:45:00,11:45:00,17_1,4,,0,0,1
2++土休日+6,11:46:00,11:46:00,16_1,5,,0,0,1
2++土休日+6,11:47:00,11:47:00,22_1,6,,0,0,1
2++土休日+6,11:48:00,11:48:00,23_1,7,,0,0,1
2++土休日+6,11:51:00,11:51:00,24_1,8,,0,0,1
2++土休日+6,11:52:00,11:52:00,25_1,9,,0,0,1
2++土休日+6,11:53:00,11:53:00,26_1,10,,0,0,1
2++土休日+6,11:55:00,11:55:00,27_1,11,,0,0,1
2++土休日+6,11:56:00,11:56:00,28_0,12,,0,0,1
2++土休日+6,12:07:00,12:07:00,2_0,13,,1,0,1
2++土休日+7,12:15:00,12:15:00,2_0,1,,0,1,1
2++土休日+7,12:16:00,12:16:00,28_0,2,,0,0,1
2++土休日+7,12:18:00,12:18:00,27_2,3,,0,0,1
2++土休日+7,12:24:00,12:24:00,17_1,4,,0,0,1
2++土休日+7,12:25:00,12:25:00,16_1,5,,0,0,1
2++土休日+7,12:26:00,12:26:00,22_1,6,,0,0,1
2++土休日+7,12:27:00,12:27:00,23_1,7,,0,0,1
2++土休日+7,12:30:00,12:30:00,24_1,8,,0,0,1
2++土休日+7,12:31:00,12:31:00,25_1,9,,0,0,1
2++土休日+7,12:32:00,12:32:00,26_1,10,,0,0,1
2++土休日+7,12:34:00,12:34:00,27_1,11,,0,0,1
2++土休日+7,12:35:00,12:35:00,28_0,12,,0,0,1
2++土休日+7,12:46:00,12:46:00,2_0,13,,1,0,1
2++土休日+8,12:56:00,12:56:00,2_0,1,,0,1,1
2++土休日+8,12:57:00,12:57:00,28_0,2,,0,0,1
2++土休日+8,12:59:00,12:59:00,27_2,3,,0,0,1
2++土休日+8,13:05:00,13:05:00,17_1,4,,0,0,1
2++土休日+8,13:06:00,13:06:00,16_1,5,,0,0,1
2++土休日+8,13:07:00,13:07:00,22_1,6,,0,0,1
2++土休日+8,13:08:00,13:08:00,23_1,7,,0,0,1
2++土休日+8,13:11:00,13:11:00,24_1,8,,0,0,1
2++土休日+8,13:12:00,13:12:00,25_1,9,,0,0,1
2++土休日+8,13:13:00,13:13:00,26_1,10,,0,0,1
2++土休日+8,13:15:00,13:15:00,27_1,11,,0,0,1
2++土休日+8,13:16:00,13:16:00,28_0,12,,0,0,1
2++土休日+8,13:27:00,13:27:00,2_0,13,,1,0,1
2++土休日+9,13:35:00,13:35:00,2_0,1,,0,1,1
2++土休日+9,13:36:00,13:36:00,28_0,2,,0,0,1
2++土休日+9,13:38:00,13:38:00,27_2,3,,0,0,1
2++土休日+9,13:44:00,13:44:00,17_1,4,,0,0,1
2++土休日+9,13:45:00,13:45:00,16_1,5,,0,0,1
2++土休日+9,13:46:00,13:46:00,22_1,6,,0,0,1
2++土休日+9,13:47:00,13:47:00,23_1,7,,0,0,1
2++土休日+9,13:50:00,13:50:00,24_1,8,,0,0,1
2++土休日+9,13:51:00,13:51:00,25_1,9,,0,0,1
2++土休日+9,13:52:00,13:52:00,26_1,10,,0,0,1
2++土休日+9,13:54:00,13:54:00,27_1,11,,0,0,1
2++土休日+9,13:55:00,13:55:00,28_0,12,,0,0,1
2++土休日+9,14:06:00,14:06:00,2_0,13,,1,0,1
2++土休日+10,14:15:00,14:15:00,2_0,1,,0,1,1
2++土休日+10,14:16:00,14:16:00,28_0,2,,0,0,1
2++土休日+10,14:18:00,14:18:00,27_2,3,,0,0,1
2++土休日+10,14:24:00,14:24:00,17_1,4,,0,0,1
2++土休日+10,14:25:00,14:25:00,16_1,5,,0,0,1
2++土休日+10,14:26:00,14:26:00,22_1,6,,0,0,1
2++土休日+10,14:27:00,14:27:00,23_1,7,,0,0,1
2++土休日+10,14:30:00,14:30:00,24_1,8,,0,0,1
2++土休日+10,14:31:00,14:31:00,25_1,9,,0,0,1
2++土休日+10,14:32:00,14:32:00,26_1,10,,0,0,1
2++土休日+10,14:34:00,14:34:00,27_1,11,,0,0,1
2++土休日+10,14:35:00,14:35:00,28_0,12,,0,0,1
2++土休日+10,14:46:00,14:46:00,2_0,13,,1,0,1
2++土休日+11,14:57:00,14:57:00,2_0,1,,0,1,1
2++土休日+11,14:58:00,14:58:00,28_0,2,,0,0,1
2++土休日+11,15:00:00,15:00:00,27_2,3,,0,0,1
2++土休日+11,15:06:00,15:06:00,17_1,4,,0,0,1
2++土休日+11,15:07:00,15:07:00,16_1,5,,0,0,1
2++土休日+11,15:08:00,15:08:00,22_1,6,,0,0,1
2++土休日+11,15:09:00,15:09:00,23_1,7,,0,0,1
2++土休日+11,15:12:00,15:12:00,24_1,8,,0,0,1
2++土休日+11,15:13:00,15:13:00,25_1,9,,0,0,1
2++土休日+11,15:14:00,15:14:00,26_1,10,,0,0,1
2++土休日+11,15:16:00,15:16:00,27_1,11,,0,0,1
2++土休日+11,15:17:00,15:17:00,28_0,12,,0,0,1
2++土休日+11,15:28:00,15:28:00,2_0,13,,1,0,1
2++土休日+12,15:36:00,15:36:00,2_0,1,,0,1,1
2++土休日+12,15:37:00,15:37:00,28_0,2,,0,0,1
2++土休日+12,15:39:00,15:39:00,27_2,3,,0,0,1
2++土休日+12,15:45:00,15:45:00,17_1,4,,0,0,1
2++土休日+12,15:46:00,15:46:00,16_1,5,,0,0,1
2++土休日+12,15:47:00,15:47:00,22_1,6,,0,0,1
2++土休日+12,15:48:00,15:48:00,23_1,7,,0,0,1
2++土休日+12,15:51:00,15:51:00,24_1,8,,0,0,1
2++土休日+12,15:52:00,15:52:00,25_1,9,,0,0,1
2++土休日+12,15:53:00,15:53:00,26_1,10,,0,0,1
2++土休日+12,15:55:00,15:55:00,27_1,11,,0,0,1
2++土休日+12,15:56:00,15:56:00,28_0,12,,0,0,1
2++土休日+12,16:07:00,16:07:00,2_0,13,,1,0,1
1++平日+1,6:40:00,6:40:00,18_1,19,,0,1,1
1++平日+1,6:40:00,6:40:00,19_1,20,,0,0,1
1++平日+1,6:42:00,6:42:00,12_2,21,,0,0,1
1++平日+1,6:43:00,6:43:00,11_2,22,,0,0,1
1++平日+1,6:44:00,6:44:00,10_2,23,,0,0,1
1++平日+1,6:45:00,6:45:00,9_2,24,,0,0,1
1++平日+1,6:46:00,6:46:00,8_2,25,,0,0,1
1++平日+1,6:47:00,6:47:00,7_2,26,,0,0,1
1++平日+1,6:48:00,6:48:00,6_2,27,,0,0,1
1++平日+1,6:49:00,6:49:00,5_2,28,,0,0,1
1++平日+1,6:57:00,6:57:00,1_0,33,,1,0,1
1++平日+2,6:57:00,6:57:00,18_1,19,,0,1,1
1++平日+2,6:57:00,6:57:00,19_1,20,,0,0,1
1++平日+2,6:59:00,6:59:00,12_2,21,,0,0,1
1++平日+2,7:00:00,7:00:00,11_2,22,,0,0,1
1++平日+2,7:01:00,7:01:00,10_2,23,,0,0,1
1++平日+2,7:02:00,7:02:00,9_2,24,,0,0,1
1++平日+2,7:03:00,7:03:00,8_2,25,,0,0,1
1++平日+2,7:04:00,7:04:00,7_2,26,,0,0,1
1++平日+2,7:05:00,7:05:00,6_2,27,,0,0,1
1++平日+2,7:06:00,7:06:00,5_2,28,,0,0,1
1++平日+2,7:14:00,7:14:00,1_0,33,,1,0,1
1++平日+3,7:11:00,7:11:00,18_1,19,,0,1,1
1++平日+3,7:11:00,7:11:00,19_1,20,,0,0,1
1++平日+3,7:13:00,7:13:00,12_2,21,,0,0,1
1++平日+3,7:14:00,7:14:00,11_2,22,,0,0,1
1++平日+3,7:15:00,7:15:00,10_2,23,,0,0,1
1++平日+3,7:16:00,7:16:00,9_2,24,,0,0,1
1++平日+3,7:17:00,7:17:00,8_2,25,,0,0,1
1++平日+3,7:18:00,7:18:00,7_2,26,,0,0,1
1++平日+3,7:19:00,7:19:00,6_2,27,,0,0,1
1++平日+3,7:20:00,7:20:00,5_2,28,,0,0,1
1++平日+3,7:28:00,7:28:00,1_0,33,,1,0,1
1++平日+4,7:03:00,7:03:00,1_0,1,,0,1,1
1++平日+4,7:06:00,7:06:00,5_1,6,,0,0,1
1++平日+4,7:07:00,7:07:00,6_1,7,,0,0,1
1++平日+4,7:08:00,7:08:00,7_1,8,,0,0,1
1++平日+4,7:09:00,7:09:00,8_1,9,,0,0,1
1++平日+4,7:10:00,7:10:00,9_1,10,,0,0,1
1++平日+4,7:11:00,7:11:00,10_1,11,,0,0,1
1++平日+4,7:12:00,7:12:00,11_1,12,,0,0,1
1++平日+4,7:13:00,7:13:00,12_1,13,,0,0,1
1++平日+4,7:16:00,7:16:00,13_0,14,,0,0,1
1++平日+4,7:17:00,7:17:00,14_0,15,,0,0,1
1++平日+4,7:18:00,7:18:00,15_0,16,,0,0,1
1++平日+4,7:19:00,7:19:00,16_2,17,,0,0,1
1++平日+4,7:20:00,7:20:00,17_2,18,,0,0,1
1++平日+4,7:22:00,7:22:00,18_1,19,,0,0,1
1++平日+4,7:23:00,7:23:00,19_1,20,,0,0,1
1++平日+4,7:27:00,7:27:00,12_2,21,,0,0,1
1++平日+4,7:28:00,7:28:00,11_2,22,,0,0,1
1++平日+4,7:29:00,7:29:00,10_2,23,,0,0,1
1++平日+4,7:31:00,7:31:00,9_2,24,,0,0,1
1++平日+4,7:33:00,7:33:00,8_2,25,,0,0,1
1++平日+4,7:35:00,7:35:00,7_2,26,,0,0,1
1++平日+4,7:36:00,7:36:00,6_2,27,,0,0,1
1++平日+4,7:37:00,7:37:00,5_2,28,,0,0,1
1++平日+4,7:48:00,7:48:00,1_0,33,,1,0,1
1++平日+5,7:20:00,7:20:00,1_0,1,,0,1,1
1++平日+5,7:23:00,7:23:00,3_1,2,,0,0,1
1++平日+5,7:24:00,7:24:00,4_1,3,,0,0,1
1++平日+5,7:25:00,7:25:00,20_1,4,,0,0,1
1++平日+5,7:26:00,7:26:00,21_1,5,,0,0,1
1++平日+5,7:32:00,7:32:00,5_1,6,,0,0,1
1++平日+5,7:33:00,7:33:00,6_1,7,,0,0,1
1++平日+5,7:34:00,7:34:00,7_1,8,,0,0,1
1++平日+5,7:35:00,7:35:00,8_1,9,,0,0,1
1++平日+5,7:36:00,7:36:00,9_1,10,,0,0,1
1++平日+5,7:37:00,7:37:00,10_1,11,,0,0,1
1++平日+5,7:38:00,7:38:00,11_1,12,,0,0,1
1++平日+5,7:39:00,7:39:00,12_1,13,,0,0,1
1++平日+5,7:42:00,7:42:00,13_0,14,,0,0,1
1++平日+5,7:43:00,7:43:00,14_0,15,,0,0,1
1++平日+5,7:44:00,7:44:00,15_0,16,,0,0,1
1++平日+5,7:45:00,7:45:00,16_2,17,,0,0,1
1++平日+5,7:46:00,7:46:00,17_2,18,,0,0,1
1++平日+5,7:48:00,7:48:00,18_1,19,,0,0,1
1++平日+5,7:49:00,7:49:00,19_1,20,,0,0,1
1++平日+5,7:53:00,7:53:00,12_2,21,,0,0,1
1++平日+5,7:54:00,7:54:00,11_2,22,,0,0,1
1++平日+5,7:55:00,7:55:00,10_2,23,,0,0,1
1++平日+5,7:57:00,7:57:00,9_2,24,,0,0,1
1++平日+5,7:59:00,7:59:00,8_2,25,,0,0,1
1++平日+5,8:01:00,8:01:00,7_2,26,,0,0,1
1++平日+5,8:02:00,8:02:00,6_2,27,,0,0,1
1++平日+5,8:03:00,8:03:00,5_2,28,,0,0,1
1++平日+5,8:09:00,8:09:00,21_2,29,,0,0,1
1++平日+5,8:10:00,8:10:00,20_2,30,,0,0,1
1++平日+5,8:11:00,8:11:00,4_2,31,,0,0,1
1++平日+5,8:12:00,8:12:00,3_2,32,,0,0,1
1++平日+5,8:20:00,8:20:00,1_0,33,,1,0,1
1++平日+6,8:20:00,8:20:00,1_0,1,,0,1,1
1++平日+6,8:23:00,8:23:00,3_1,2,,0,0,1
1++平日+6,8:24:00,8:24:00,4_1,3,,0,0,1
1++平日+6,8:25:00,8:25:00,20_1,4,,0,0,1
1++平日+6,8:26:00,8:26:00,21_1,5,,0,0,1
1++平日+6,8:32:00,8:32:00,5_1,6,,0,0,1
1++平日+6,8:33:00,8:33:00,6_1,7,,0,0,1
1++平日+6,8:34:00,8:34:00,7_1,8,,0,0,1
1++平日+6,8:35:00,8:35:00,8_1,9,,0,0,1
1++平日+6,8:36:00,8:36:00,9_1,10,,0,0,1
1++平日+6,8:37:00,8:37:00,10_1,11,,0,0,1
1++平日+6,8:38:00,8:38:00,11_1,12,,0,0,1
1++平日+6,8:39:00,8:39:00,12_1,13,,0,0,1
1++平日+6,8:42:00,8:42:00,13_0,14,,0,0,1
1++平日+6,8:43:00,8:43:00,14_0,15,,0,0,1
1++平日+6,8:44:00,8:44:00,15_0,16,,0,0,1
1++平日+6,8:45:00,8:45:00,16_2,17,,0,0,1
1++平日+6,8:46:00,8:46:00,17_2,18,,0,0,1
1++平日+6,8:48:00,8:48:00,18_1,19,,0,0,1
1++平日+6,8:49:00,8:49:00,19_1,20,,0,0,1
1++平日+6,8:53:00,8:53:00,12_2,21,,0,0,1
1++平日+6,8:54:00,8:54:00,11_2,22,,0,0,1
1++平日+6,8:55:00,8:55:00,10_2,23,,0,0,1
1++平日+6,8:57:00,8:57:00,9_2,24,,0,0,1
1++平日+6,8:59:00,8:59:00,8_2,25,,0,0,1
1++平日+6,9:01:00,9:01:00,7_2,26,,0,0,1
1++平日+6,9:02:00,9:02:00,6_2,27,,0,0,1
1++平日+6,9:03:00,9:03:00,5_2,28,,0,0,1
1++平日+6,9:09:00,9:09:00,21_2,29,,0,0,1
1++平日+6,9:10:00,9:10:00,20_2,30,,0,0,1
1++平日+6,9:11:00,9:11:00,4_2,31,,0,0,1
1++平日+6,9:12:00,9:12:00,3_2,32,,0,0,1
1++平日+6,9:20:00,9:20:00,1_0,33,,1,0,1
1++平日+7,9:10:00,9:10:00,1_0,1,,0,1,1
1++平日+7,9:13:00,9:13:00,3_1,2,,0,0,1
1++平日+7,9:14:00,9:14:00,4_1,3,,0,0,1
1++平日+7,9:15:00,9:15:00,20_1,4,,0,0,1
1++平日+7,9:16:00,9:16:00,21_1,5,,0,0,1
1++平日+7,9:22:00,9:22:00,5_1,6,,0,0,1
1++平日+7,9:23:00,9:23:00,6_1,7,,0,0,1
1++平日+7,9:24:00,9:24:00,7_1,8,,0,0,1
1++平日+7,9:25:00,9:25:00,8_1,9,,0,0,1
1++平日+7,9:26:00,9:26:00,9_1,10,,0,0,1
1++平日+7,9:27:00,9:27:00,10_1,11,,0,0,1
1++平日+7,9:28:00,9:28:00,11_1,12,,0,0,1
1++平日+7,9:29:00,9:29:00,12_1,13,,0,0,1
1++平日+7,9:32:00,9:32:00,13_0,14,,0,0,1
1++平日+7,9:33:00,9:33:00,14_0,15,,0,0,1
1++平日+7,9:34:00,9:34:00,15_0,16,,0,0,1
1++平日+7,9:35:00,9:35:00,16_2,17,,0,0,1
1++平日+7,9:36:00,9:36:00,17_2,18,,0,0,1
1++平日+7,9:38:00,9:38:00,18_1,19,,0,0,1
1++平日+7,9:39:00,9:39:00,19_1,20,,0,0,1
1++平日+7,9:43:00,9:43:00,12_2,21,,0,0,1
1++平日+7,9:44:00,9:44:00,11_2,22,,0,0,1
1++平日+7,9:45:00,9:45:00,10_2,23,,0,0,1
1++平日+7,9:47:00,9:47:00,9_2,24,,0,0,1
1++平日+7,9:49:00,9:49:00,8_2,25,,0,0,1
1++平日+7,9:51:00,9:51:00,7_2,26,,0,0,1
1++平日+7,9:52:00,9:52:00,6_2,27,,0,0,1
1++平日+7,9:53:00,9:53:00,5_2,28,,0,0,1
1++平日+7,9:59:00,9:59:00,21_2,29,,0,0,1
1++平日+7,10:00:00,10:00:00,20_2,30,,0,0,1
1++平日+7,10:01:00,10:01:00,4_2,31,,0,0,1
1++平日+7,10:02:00,10:02:00,3_2,32,,0,0,1
1++平日+7,10:10:00,10:10:00,1_0,33,,1,0,1
1++平日+8,10:17:00,10:17:00,1_0,1,,0,1,1
1++平日+8,10:20:00,10:20:00,3_1,2,,0,0,1
1++平日+8,10:21:00,10:21:00,4_1,3,,0,0,1
1++平日+8,10:22:00,10:22:00,20_1,4,,0,0,1
1++平日+8,10:23:00,10:23:00,21_1,5,,0,0,1
1++平日+8,10:29:00,10:29:00,5_1,6,,0,0,1
1++平日+8,10:30:00,10:30:00,6_1,7,,0,0,1
1++平日+8,10:31:00,10:31:00,7_1,8,,0,0,1
1++平日+8,10:32:00,10:32:00,8_1,9,,0,0,1
1++平日+8,10:33:00,10:33:00,9_1,10,,0,0,1
1++平日+8,10:34:00,10:34:00,10_1,11,,0,0,1
1++平日+8,10:35:00,10:35:00,11_1,12,,0,0,1
1++平日+8,10:36:00,10:36:00,12_1,13,,0,0,1
1++平日+8,10:39:00,10:39:00,13_0,14,,0,0,1
1++平日+8,10:40:00,10:40:00,14_0,15,,0,0,1
1++平日+8,10:41:00,10:41:00,15_0,16,,0,0,1
1++平日+8,10:42:00,10:42:00,16_2,17,,0,0,1
1++平日+8,10:43:00,10:43:00,17_2,18,,0,0,1
1++平日+8,10:45:00,10:45:00,18_1,19,,0,0,1
1++平日+8,10:46:00,10:46:00,19_1,20,,0,0,1
1++平日+8,10:50:00,10:50:00,12_2,21,,0,0,1
1++平日+8,10:51:00,10:51:00,11_2,22,,0,0,1
1++平日+8,10:52:00,10:52:00,10_2,23,,0,0,1
1++平日+8,10:54:00,10:54:00,9_2,24,,0,0,1
1++平日+8,10:56:00,10:56:00,8_2,25,,0,0,1
1++平日+8,10:58:00,10:58:00,7_2,26,,0,0,1
1++平日+8,10:59:00,10:59:00,6_2,27,,0,0,1
1++平日+8,11:00:00,11:00:00,5_2,28,,0,0,1
1++平日+8,11:06:00,11:06:00,21_2,29,,0,0,1
1++平日+8,11:07:00,11:07:00,20_2,30,,0,0,1
1++平日+8,11:08:00,11:08:00,4_2,31,,0,0,1
1++平日+8,11:09:00,11:09:00,3_2,32,,0,0,1
1++平日+8,11:17:00,11:17:00,1_0,33,,1,0,1
1++平日+9,11:02:00,11:02:00,1_0,1,,0,1,1
1++平日+9,11:05:00,11:05:00,3_1,2,,0,0,1
1++平日+9,11:06:00,11:06:00,4_1,3,,0,0,1
1++平日+9,11:07:00,11:07:00,20_1,4,,0,0,1
1++平日+9,11:08:00,11:08:00,21_1,5,,0,0,1
1++平日+9,11:14:00,11:14:00,5_1,6,,0,0,1
1++平日+9,11:15:00,11:15:00,6_1,7,,0,0,1
1++平日+9,11:16:00,11:16:00,7_1,8,,0,0,1
1++平日+9,11:17:00,11:17:00,8_1,9,,0,0,1
1++平日+9,11:18:00,11:18:00,9_1,10,,0,0,1
1++平日+9,11:19:00,11:19:00,10_1,11,,0,0,1
1++平日+9,11:20:00,11:20:00,11_1,12,,0,0,1
1++平日+9,11:21:00,11:21:00,12_1,13,,0,0,1
1++平日+9,11:24:00,11:24:00,13_0,14,,0,0,1
1++平日+9,11:25:00,11:25:00,14_0,15,,0,0,1
1++平日+9,11:26:00,11:26:00,15_0,16,,0,0,1
1++平日+9,11:27:00,11:27:00,16_2,17,,0,0,1
